Time A,Detector A,
0.2998,0.6143,
0.3,0.6143,
0.3002,0.6143,
0.3005,0.6143,
0.3007,0.6194,
0.3009,0.6143,
0.3012,0.6143,
0.3015,0.6143,
0.3026,0.6143,
0.3031,0.6143,
0.3033,0.6143,
0.3035,0.6194,
0.3036,0.6194,
0.3038,0.6194,
0.304,0.6194,
0.3042,0.6143,
0.3044,0.6194,
0.3046,0.6194,
0.3049,0.6194,
0.3051,0.6143,
0.3052,0.6143,
0.3055,0.6143,
0.3057,0.6143,
0.3059,0.6194,
0.3061,0.6143,
0.3064,0.6194,
0.3067,0.6143,
0.3069,0.6143,
0.3072,0.6143,
0.3076,0.6143,
0.3078,0.6194,
0.308,0.6143,
0.3081,0.6143,
0.3083,0.6143,
0.3085,0.6194,
0.3088,0.6194,
0.309,0.6194,
0.3092,0.6194,
0.3094,0.6194,
0.3097,0.6143,
0.31,0.6143,
0.3103,0.6143,
0.3105,0.6194,
0.3107,0.6143,
0.3109,0.6194,
0.3111,0.6194,
0.3113,0.6143,
0.3115,0.6194,
0.3117,0.6143,
0.312,0.6143,
0.3125,0.6143,
0.3128,0.6143,
0.3133,0.6143,
0.3136,0.6194,
0.3138,0.6143,
0.314,0.6143,
0.3142,0.6143,
0.3144,0.6194,
0.3147,0.6143,
0.3149,0.6143,
0.3151,0.6143,
0.3153,0.6194,
0.3155,0.6194,
0.3157,0.6143,
0.3159,0.6194,
0.3161,0.6143,
0.3162,0.6143,
0.3164,0.6194,
0.3166,0.6194,
0.3167,0.6143,
0.3169,0.6194,
0.3171,0.6194,
0.3172,0.6143,
0.3174,0.6194,
0.3176,0.6194,
0.3178,0.6143,
0.318,0.6143,
0.3182,0.6143,
0.3184,0.6143,
0.3185,0.6143,
0.3187,0.6143,
0.3189,0.6194,
0.3191,0.6194,
0.3193,0.6143,
0.3194,0.6194,
0.3196,0.6143,
0.3198,0.6194,
0.32,0.6194,
0.3201,0.6143,
0.3203,0.6194,
0.3205,0.6194,
0.3207,0.6194,
0.3208,0.6194,
0.321,0.6194,
0.3212,0.6143,
0.3213,0.6143,
0.3215,0.6194,
0.3217,0.6143,
0.3218,0.6143,
0.322,0.6143,
0.3222,0.6143,
0.3224,0.6143,
0.3225,0.6194,
0.3227,0.6194,
0.3229,0.6143,
0.323,0.6143,
0.3232,0.6194,
0.3234,0.6143,
0.3236,0.6143,
0.3237,0.6245,
0.3239,0.6194,
0.3241,0.6194,
0.3243,0.6143,
0.3244,0.6143,
0.3246,0.6143,
0.3248,0.6143,
0.3249,0.6143,
0.3251,0.6143,
0.3253,0.6143,
0.3254,0.6194,
0.3256,0.6194,
0.3258,0.6143,
0.326,0.6143,
0.3262,0.6143,
0.3264,0.6194,
0.3265,0.6194,
0.3267,0.6194,
0.3269,0.6143,
0.3271,0.6143,
0.3272,0.6194,
0.3274,0.6143,
0.3276,0.6194,
0.3277,0.6143,
0.3279,0.6143,
0.3281,0.6143,
0.3283,0.6194,
0.3284,0.6143,
0.3286,0.6194,
0.3288,0.6194,
0.329,0.6143,
0.3291,0.6194,
0.3293,0.6143,
0.3295,0.6194,
0.3296,0.6143,
0.3298,0.6143,
0.33,0.6143,
0.3302,0.6194,
0.3303,0.6143,
0.3305,0.6143,
0.3307,0.6194,
0.3308,0.6194,
0.331,0.6143,
0.3312,0.6143,
0.3314,0.6143,
0.3315,0.6194,
0.3317,0.6194,
0.3319,0.6194,
0.3321,0.6143,
0.3322,0.6143,
0.3324,0.6194,
0.3326,0.6194,
0.3327,0.6143,
0.3329,0.6194,
0.3331,0.6143,
0.3332,0.6143,
0.3334,0.6143,
0.3336,0.6143,
0.3338,0.6194,
0.3339,0.6143,
0.3342,0.6143,
0.3343,0.6143,
0.3346,0.6194,
0.3348,0.6143,
0.3351,0.6143,
0.3354,0.6143,
0.3357,0.6143,
0.3361,0.6143,
0.3363,0.6143,
0.3364,0.6143,
0.3366,0.6143,
0.3369,0.6194,
0.3372,0.6194,
0.3374,0.6143,
0.3377,0.6143,
0.338,0.6143,
0.3383,0.6143,
0.3385,0.6143,
0.3388,0.6143,
0.339,0.6143,
0.3391,0.6143,
0.3393,0.6143,
0.3396,0.6143,
0.3401,0.6143,
0.3403,0.6143,
0.3405,0.6143,
0.3407,0.6143,
0.341,0.6194,
0.3412,0.6143,
0.3414,0.6143,
0.3416,0.6143,
0.3418,0.6143,
0.342,0.6143,
0.3422,0.6143,
0.3424,0.6143,
0.3426,0.6143,
0.3428,0.6143,
0.343,0.6194,
0.3431,0.6143,
0.3434,0.6143,
0.3436,0.6143,
0.3438,0.6143,
0.344,0.6143,
